year,countyFIPS,stateFIPS,amount
2013,29121.0,29.0,21463
2013,29123.0,29.0,17960
2013,29125.0,29.0,10739
2013,29127.0,29.0,43158
2013,29129.0,29.0,6575
2013,29131.0,29.0,44638
2013,29133.0,29.0,17338
2013,29135.0,29.0,19648
2013,29137.0,29.0,13683
2013,29139.0,29.0,15450
2013,29141.0,29.0,16776
2013,29143.0,29.0,26973
2013,29145.0,29.0,68393
2013,29147.0,29.0,29407
2013,29149.0,29.0,15871
2013,29151.0,29.0,13705
2013,29153.0,29.0,14890
2013,29155.0,29.0,39369
2013,29157.0,29.0,21340
2013,29159.0,29.0,52945
2013,29161.0,29.0,57302
2013,29163.0,29.0,22350
2013,29165.0,29.0,165083
2013,29167.0,29.0,46922
2013,29169.0,29.0,81940
2013,29171.0,29.0,6669
2013,29173.0,29.0,5684
2013,29175.0,29.0,35408
2013,29177.0,29.0,27898
2013,29179.0,29.0,13541
2013,29181.0,29.0,18330
2013,29183.0,29.0,568486
2013,29185.0,29.0,11618
2013,29186.0,29.0,20885
2013,29187.0,29.0,88488
2013,29189.0,29.0,1862209
2013,29195.0,29.0,31542
2013,29197.0,29.0,5342
2013,29199.0,29.0,6041
2013,29201.0,29.0,53449
2013,29203.0,29.0,7588
2013,29205.0,29.0,9868
2013,29207.0,29.0,41156
2013,29209.0,29.0,38442
2013,29211.0,29.0,10683
2013,29213.0,29.0,69889
2013,29215.0,29.0,32682
2013,29217.0,29.0,28455
2013,29219.0,29.0,39683
2013,29221.0,29.0,31532
2013,29223.0,29.0,15184
2013,29225.0,29.0,37465
2013,29227.0,29.0,3040
2013,29229.0,29.0,28328
2013,29510.0,29.0,349850
2013,31001.0,31.0,65290
2013,31003.0,31.0,23064
2013,31005.0,31.0,1833
2013,31007.0,31.0,2904
2013,31009.0,31.0,2287
2013,31011.0,31.0,12775
2013,31013.0,31.0,23304
2013,31015.0,31.0,5685
2013,31017.0,31.0,9934
2013,31019.0,31.0,87903
2013,31021.0,31.0,15967
2013,31023.0,31.0,13705
2013,31025.0,31.0,42604
2013,31027.0,31.0,17086
2013,31029.0,31.0,10241
2013,31031.0,31.0,12165
2013,31033.0,31.0,19542
2013,31035.0,31.0,19512
2013,31037.0,31.0,27380
2013,31039.0,31.0,19213
2013,31041.0,31.0,25413
2013,31043.0,31.0,48727
2013,31045.0,31.0,13719
2013,31047.0,31.0,59585
2013,31049.0,31.0,7228
2013,31051.0,31.0,22032
2013,31053.0,31.0,69284
2013,31055.0,31.0,1017554
2013,31057.0,31.0,5839
2013,31059.0,31.0,13450
2013,31061.0,31.0,4524
2013,31063.0,31.0,9089
2013,31065.0,31.0,15123
2013,31067.0,31.0,41113
2013,31069.0,31.0,3963
2013,31071.0,31.0,4399
2013,31073.0,31.0,3296
2013,31075.0,31.0,2429
2013,31077.0,31.0,7308
2013,31079.0,31.0,132214
2013,31081.0,31.0,19262
2013,31083.0,31.0,4021
2013,31085.0,31.0,2444
2013,31087.0,31.0,6054
2013,31089.0,31.0,22844
2013,31091.0,31.0,2880
2013,31093.0,31.0,14990
2013,31095.0,31.0,19756
2013,31097.0,31.0,9713
2013,31099.0,31.0,16346
2013,31101.0,31.0,20704
2013,31103.0,31.0,2069
2013,31105.0,31.0,6821
2013,31107.0,31.0,22543
2013,31109.0,31.0,435878
2013,31111.0,31.0,57876
2013,31113.0,31.0,2677
2013,31115.0,31.0,1801
2013,31117.0,31.0,1847
2013,31119.0,31.0,60290
2013,31121.0,31.0,11644
2013,31123.0,31.0,12728
2013,31125.0,31.0,10236
2013,31127.0,31.0,18859
2013,31129.0,31.0,6129
2013,31131.0,31.0,28653
2013,31133.0,31.0,7068
2013,31135.0,31.0,6322
2013,31137.0,31.0,22945
2013,31139.0,31.0,15487
2013,31141.0,31.0,57490
2013,31143.0,31.0,17416
2013,31145.0,31.0,19608
2013,31147.0,31.0,16944
2013,31149.0,31.0,3328
2013,31151.0,31.0,33086
2013,31153.0,31.0,247535
2013,31155.0,31.0,30823
2013,31157.0,31.0,74582
2013,31159.0,31.0,36895
2013,31161.0,31.0,11580
2013,31163.0,31.0,6469
2013,31165.0,31.0,2587
2013,31167.0,31.0,5375
2013,31169.0,31.0,13580
2013,31171.0,31.0,1959
2013,31173.0,31.0,29100
2013,31175.0,31.0,8987
2013,31177.0,31.0,35423
2013,31179.0,31.0,18275
2013,31181.0,31.0,7969
2013,31183.0,31.0,2220
2013,31185.0,31.0,22401
2013,40001.0,40.0,41845
2013,40003.0,40.0,8458
2013,40005.0,40.0,20963
2013,40007.0,40.0,11914
2013,40009.0,40.0,30405
2013,40011.0,40.0,18245
2013,40013.0,40.0,59498
2013,40015.0,40.0,50459
2013,40017.0,40.0,166103
2013,40019.0,40.0,73574
2013,40021.0,40.0,62510
2013,40023.0,40.0,21338
2013,40025.0,40.0,5284
2013,40027.0,40.0,310876
2013,40029.0,40.0,12726
2013,40031.0,40.0,165849
2013,40033.0,40.0,9536
2013,40035.0,40.0,23877
2013,40037.0,40.0,96855
2013,40039.0,40.0,43287
2013,40041.0,40.0,53450
2013,40043.0,40.0,11534
2013,40045.0,40.0,10609
2013,40047.0,40.0,82972
2013,40049.0,40.0,43038
2013,40051.0,40.0,66267
2013,40053.0,40.0,8884
2013,40055.0,40.0,7948
2013,40057.0,40.0,4795
2013,40059.0,40.0,6926
2013,40061.0,40.0,19807
2013,40063.0,40.0,21364
2013,40065.0,40.0,38847
2013,40067.0,40.0,11166
2013,40069.0,40.0,16274
2013,40071.0,40.0,67415
2013,40073.0,40.0,28401
2013,40075.0,40.0,14487
2013,40077.0,40.0,13429
2013,40079.0,40.0,78365
2013,40081.0,40.0,41811
2013,40083.0,40.0,34849
2013,40085.0,40.0,13063
2013,40087.0,40.0,50231
2013,40089.0,40.0,58795
2013,40091.0,40.0,29719
2013,40093.0,40.0,10857
2013,40095.0,40.0,22818
2013,40097.0,40.0,58637
2013,40099.0,40.0,17692
2013,40101.0,40.0,101097
2013,40103.0,40.0,18154
2013,40105.0,40.0,15061
2013,40107.0,40.0,28448
2013,40109.0,40.0,936420
2013,40111.0,40.0,53928
2013,40113.0,40.0,34605
2013,40115.0,40.0,46691
2013,40117.0,40.0,19882
2013,40119.0,40.0,87039
2013,40121.0,40.0,66845
2013,40123.0,40.0,58855
2013,40125.0,40.0,97334
2013,40127.0,40.0,20447
2013,40129.0,40.0,6850
2013,40131.0,40.0,106809
2013,40133.0,40.0,43074
2013,40135.0,40.0,67637
2013,40137.0,40.0,60464
2013,40139.0,40.0,36507
2013,40141.0,40.0,14474
2013,40143.0,40.0,877912
2013,40145.0,40.0,45341
2013,40147.0,40.0,60461
2013,40149.0,40.0,18506
2013,40151.0,40.0,14051
2013,40153.0,40.0,28798
2014,8001.0,8.0,744831
2014,8003.0,8.0,24883
2014,8005.0,8.0,1083948
2014,8007.0,8.0,11764
2014,8009.0,8.0,8789
2014,8011.0,8.0,7268
2014,8013.0,8.0,587576
2014,8015.0,8.0,21739
2014,8017.0,8.0,4551
2014,8019.0,8.0,10582
2014,8021.0,8.0,16044
2014,8023.0,8.0,5994
2014,8025.0,8.0,4416
2014,8027.0,8.0,3914
2014,8029.0,8.0,41758
2014,8031.0,8.0,951301
2014,8033.0,8.0,3171
2014,8035.0,8.0,542392
2014,8037.0,8.0,64869
2014,8039.0,8.0,28816
2014,8041.0,8.0,972617
2014,8043.0,8.0,44190
2014,8045.0,8.0,102720
2014,8047.0,8.0,5078
2014,8049.0,8.0,17334
2014,8051.0,8.0,17074
2014,8053.0,8.0,1378
2014,8055.0,8.0,7587
2014,8057.0,8.0,2729
2014,8059.0,8.0,747323
2014,8061.0,8.0,3353
2014,8063.0,8.0,14154
2014,8065.0,8.0,15427
2014,8067.0,8.0,71252
2014,8069.0,8.0,397239
2014,8071.0,8.0,21184
2014,8073.0,8.0,12795
2014,8075.0,8.0,27910
2014,8077.0,8.0,181943
2014,8079.0,8.0,1621
2014,8081.0,8.0,20406
2014,8083.0,8.0,32736
2014,8085.0,8.0,52670
2014,8087.0,8.0,45921
2014,8089.0,8.0,33611
2014,8091.0,8.0,7110
2014,8093.0,8.0,16057
2014,8095.0,8.0,12417
2014,8097.0,8.0,26978
2014,8099.0,8.0,21730
2014,8101.0,8.0,214892
2014,8103.0,8.0,13398
2014,8105.0,8.0,18537
2014,8107.0,8.0,40141
2014,8109.0,8.0,12454
2014,8111.0,8.0,1467
2014,8113.0,8.0,14921
2014,8115.0,8.0,7582
2014,8117.0,8.0,37837
2014,8119.0,8.0,26694
2014,8121.0,8.0,11793
2014,8123.0,8.0,331494
2014,8125.0,8.0,18574
2014,20001.0,20.0,25885
2014,20003.0,20.0,12906
2014,20005.0,20.0,22994
2014,20007.0,20.0,8161
2014,20009.0,20.0,39313
2014,20011.0,20.0,21315
2014,20013.0,20.0,16108
2014,20015.0,20.0,127621
2014,20017.0,20.0,4018
2014,20019.0,20.0,5806
2014,20021.0,20.0,38751
2014,20023.0,20.0,5007
2014,20025.0,20.0,5546
2014,20027.0,20.0,12828
2014,20029.0,20.0,14650
2014,20031.0,20.0,16698
2014,20033.0,20.0,4123
2014,20035.0,20.0,57789
2014,20037.0,20.0,60884
2014,20039.0,20.0,4203
2014,20041.0,20.0,37945
2014,20043.0,20.0,15965
2014,20045.0,20.0,135317
2014,20047.0,20.0,5824
2014,20049.0,20.0,6385
2014,20051.0,20.0,35923
2014,20053.0,20.0,13066
2014,20055.0,20.0,82881
2014,20057.0,20.0,70413
2014,20059.0,20.0,45122
2014,20061.0,20.0,76684
2014,20063.0,20.0,6639
2014,20065.0,20.0,4128
2014,20067.0,20.0,14734
2014,20069.0,20.0,15119
2014,20071.0,20.0,2756
2014,20073.0,20.0,11483
2014,20075.0,20.0,5457
2014,20077.0,20.0,11326
2014,20079.0,20.0,53938
2014,20081.0,20.0,9322
2014,20083.0,20.0,3498
2014,20085.0,20.0,23763
2014,20087.0,20.0,39207
2014,20089.0,20.0,3640
2014,20091.0,20.0,823018
2014,20093.0,20.0,10375
2014,20095.0,20.0,12429
2014,20097.0,20.0,6758
2014,20099.0,20.0,37990
2014,20101.0,20.0,4198
2014,20103.0,20.0,112279
2014,20105.0,20.0,7103
2014,20107.0,20.0,19878
2014,20109.0,20.0,5824
2014,20111.0,20.0,53451
2014,20113.0,20.0,46263
2014,20115.0,20.0,22115
2014,20117.0,20.0,18430
2014,20119.0,20.0,6785
2014,20121.0,20.0,44314
2014,20123.0,20.0,12545
2014,20125.0,20.0,52922
2014,20127.0,20.0,7525
2014,20129.0,20.0,11596
2014,20131.0,20.0,18604
2014,20133.0,20.0,23973
2014,20135.0,20.0,5529
2014,20137.0,20.0,9766
2014,20139.0,20.0,28843
2014,20141.0,20.0,4025
2014,20143.0,20.0,13318
2014,20145.0,20.0,11427
2014,20147.0,20.0,9160
2014,20149.0,20.0,38035
2014,20151.0,20.0,15468
2014,20153.0,20.0,3912
2014,20155.0,20.0,95306
2014,20157.0,20.0,7881
2014,20159.0,20.0,20627
2014,20161.0,20.0,71240
2014,20163.0,20.0,9915
2014,20165.0,20.0,6222
2014,20167.0,20.0,10508
2014,20169.0,20.0,82920
2014,20171.0,20.0,9291
2014,20173.0,20.0,786769
2014,20175.0,20.0,51952
2014,20177.0,20.0,274975
2014,20179.0,20.0,3821
2014,20181.0,20.0,9725
2014,20183.0,20.0,8079
2014,20185.0,20.0,11156
2014,20187.0,20.0,5202
2014,20189.0,20.0,14667
2014,20191.0,20.0,39283
2014,20193.0,20.0,13518
2014,20195.0,20.0,4087
2014,20197.0,20.0,11250
2014,20199.0,20.0,4110
2014,20201.0,20.0,12530
2014,20203.0,20.0,5030
2014,20205.0,20.0,17460
2014,20207.0,20.0,5624
2014,20209.0,20.0,299050
2014,29001.0,29.0,28170
2014,29003.0,29.0,24131
2014,29005.0,29.0,10116
2014,29007.0,29.0,30834
2014,29009.0,29.0,57915
2014,29011.0,29.0,18735
2014,29013.0,29.0,25082
2014,29015.0,29.0,21385
2014,29017.0,29.0,15478
2014,29019.0,29.0,235757
2014,29021.0,29.0,127176
2014,29023.0,29.0,53960
2014,29025.0,29.0,16341
2014,29027.0,29.0,43420
2014,29029.0,29.0,52875
2014,29031.0,29.0,87410
2014,29033.0,29.0,15391
2014,29035.0,29.0,11203
2014,29037.0,29.0,161908
2014,29039.0,29.0,18901
2014,29041.0,29.0,11926
2014,29043.0,29.0,121252
2014,29045.0,29.0,9139
2014,29047.0,29.0,397300
2014,29049.0,29.0,32423
2014,29051.0,29.0,101582
2014,29053.0,29.0,22765
2014,29055.0,29.0,27732
2014,29057.0,29.0,10938
2014,29059.0,29.0,16190
2014,29061.0,29.0,13076
2014,29063.0,29.0,10751
2014,29065.0,29.0,17713
2014,29067.0,29.0,14147
2014,29069.0,29.0,49611
2014,29071.0,29.0,153392
2014,29073.0,29.0,24967
2014,29075.0,29.0,12128
2014,29077.0,29.0,347813
2014,29079.0,29.0,14920
2014,29081.0,29.0,14730
2014,29083.0,29.0,27479
2014,29085.0,29.0,15292
2014,29087.0,29.0,7301
2014,29089.0,29.0,12286
2014,29091.0,29.0,57200
2014,29093.0,29.0,18313
2014,29095.0,29.0,1027957
2014,29097.0,29.0,172875
2014,29099.0,29.0,330331
2014,29101.0,29.0,68097
2014,29103.0,29.0,5389
2014,29105.0,29.0,48906
2014,29107.0,29.0,49338
2014,29109.0,29.0,48746
2014,29111.0,29.0,13573
2014,29113.0,29.0,76544
2014,29115.0,29.0,22625
2014,29117.0,29.0,20495
2014,29119.0,29.0,31102
2014,29121.0,29.0,21909
2014,29123.0,29.0,17083
2014,29125.0,29.0,11113
2014,29127.0,29.0,44668
2014,29129.0,29.0,6920
2014,29131.0,29.0,45737
2014,29133.0,29.0,18172
2014,29135.0,29.0,19961
2014,29137.0,29.0,14037
2014,29139.0,29.0,14903
2014,29141.0,29.0,16794
2014,29143.0,29.0,27253
2014,29145.0,29.0,69952
2014,29147.0,29.0,29875
2014,29149.0,29.0,16062
2014,29151.0,29.0,14083
2014,29153.0,29.0,15237
2014,29155.0,29.0,38140
2014,29157.0,29.0,22380
2014,29159.0,29.0,54800
2014,29161.0,29.0,58296
2014,29163.0,29.0,23471
2014,29165.0,29.0,171485
2014,29167.0,29.0,47970
2014,29169.0,29.0,87040
2014,29171.0,29.0,6796
2014,29173.0,29.0,5728
2014,29175.0,29.0,37092
2014,29177.0,29.0,28209
2014,29179.0,29.0,13686
2014,29181.0,29.0,18841
2014,29183.0,29.0,590855
2014,29185.0,29.0,11959
2014,29186.0,29.0,21901
2014,29187.0,29.0,90843
2014,29189.0,29.0,1885349
2014,29195.0,29.0,32946
2014,29197.0,29.0,5575
2014,29199.0,29.0,6317
2014,29201.0,29.0,54599
2014,29203.0,29.0,7663
2014,29205.0,29.0,10243
2014,29207.0,29.0,42230
2014,29209.0,29.0,39975
2014,29211.0,29.0,10800
2014,29213.0,29.0,72284
2014,29215.0,29.0,33186
2014,29217.0,29.0,28999
2014,29219.0,29.0,41715
2014,29221.0,29.0,33235
2014,29223.0,29.0,15052
2014,29225.0,29.0,37844
2014,29227.0,29.0,3097
2014,29229.0,29.0,28305
2014,29510.0,29.0,347623
2014,31001.0,31.0,65191
2014,31003.0,31.0,23752
2014,31005.0,31.0,1999
2014,31007.0,31.0,3112
2014,31009.0,31.0,2299
2014,31011.0,31.0,13479
2014,31013.0,31.0,22711
2014,31015.0,31.0,6116
2014,31017.0,31.0,10459
2014,31019.0,31.0,89808
2014,31021.0,31.0,16340
2014,31023.0,31.0,13993
2014,31025.0,31.0,43745
2014,31027.0,31.0,17971
2014,31029.0,31.0,10590
2014,31031.0,31.0,12097
2014,31033.0,31.0,20526
2014,31035.0,31.0,19616
2014,31037.0,31.0,29163
2014,31039.0,31.0,20934
2014,31041.0,31.0,26420
2014,31043.0,31.0,49222
2014,31045.0,31.0,14177
2014,31047.0,31.0,62685
2014,31049.0,31.0,7406
2014,31051.0,31.0,23158
2014,31053.0,31.0,69375
2014,31055.0,31.0,1041150
2014,31057.0,31.0,5771
2014,31059.0,31.0,14134
2014,31061.0,31.0,4929
2014,31063.0,31.0,9550
2014,31065.0,31.0,15213
2014,31067.0,31.0,40906
2014,31069.0,31.0,4036
2014,31071.0,31.0,4569
2014,31073.0,31.0,3239
2014,31075.0,31.0,2585
2014,31077.0,31.0,7310
2014,31079.0,31.0,136812
2014,31081.0,31.0,19753
2014,31083.0,31.0,4272
2014,31085.0,31.0,2580
2014,31087.0,31.0,6147
2014,31089.0,31.0,23509
2014,31091.0,31.0,2906
2014,31093.0,31.0,15463
2014,31095.0,31.0,20337
2014,31097.0,31.0,9745
2014,31099.0,31.0,17103
2014,31101.0,31.0,20542
2014,31103.0,31.0,2244
2014,31105.0,31.0,6564
2014,31107.0,31.0,23448
2014,31109.0,31.0,451502
2014,31111.0,31.0,59484
2014,31113.0,31.0,2939
2014,31115.0,31.0,1923
2014,31117.0,31.0,1884
2014,31119.0,31.0,61730
2014,31121.0,31.0,11991
2014,31123.0,31.0,12936
2014,31125.0,31.0,10617
2014,31127.0,31.0,19286
2014,31129.0,31.0,6198
2014,31131.0,31.0,29004
2014,31133.0,31.0,7369
2014,31135.0,31.0,6549
2014,31137.0,31.0,23353
2014,31139.0,31.0,15694
2014,31141.0,31.0,58323
2014,31143.0,31.0,18812
2014,31145.0,31.0,20322
2014,31147.0,31.0,17690
2014,31149.0,31.0,3418
2014,31151.0,31.0,33711
2014,31153.0,31.0,254210
2014,31155.0,31.0,32101
2014,31157.0,31.0,76072
2014,31159.0,31.0,37297
2014,31161.0,31.0,12009
2014,31163.0,31.0,7017
2014,31165.0,31.0,2596
2014,31167.0,31.0,5698
2014,31169.0,31.0,13903
2014,31171.0,31.0,2064
2014,31173.0,31.0,29380
2014,31175.0,31.0,9511
2014,31177.0,31.0,36160
2014,31179.0,31.0,18787
2014,31181.0,31.0,8000
2014,31183.0,31.0,2374
2014,31185.0,31.0,23428
2014,40001.0,40.0,41741
2014,40003.0,40.0,9473
2014,40005.0,40.0,21297
2014,40007.0,40.0,12129
2014,40009.0,40.0,32396
2014,40011.0,40.0,18494
2014,40013.0,40.0,60725
2014,40015.0,40.0,48729
2014,40017.0,40.0,176764
2014,40019.0,40.0,74702
2014,40021.0,40.0,63884
2014,40023.0,40.0,22593
2014,40025.0,40.0,5312
2014,40027.0,40.0,315092
2014,40029.0,40.0,12827
2014,40031.0,40.0,167576
2014,40033.0,40.0,8631
2014,40035.0,40.0,24279
2014,40037.0,40.0,99467
2014,40039.0,40.0,44479
2014,40041.0,40.0,54197
2014,40043.0,40.0,12395
2014,40045.0,40.0,12177
2014,40047.0,40.0,85865
2014,40049.0,40.0,42876
2014,40051.0,40.0,66035
2014,40053.0,40.0,9485
2014,40055.0,40.0,8142
2014,40057.0,40.0,4813
2014,40059.0,40.0,7593
2014,40061.0,40.0,19097
2014,40063.0,40.0,19989
2014,40065.0,40.0,37871
2014,40067.0,40.0,10885
2014,40069.0,40.0,16497
2014,40071.0,40.0,68783
2014,40073.0,40.0,28939
2014,40075.0,40.0,14337
2014,40077.0,40.0,13010
2014,40079.0,40.0,78589
2014,40081.0,40.0,42136
2014,40083.0,40.0,35390
2014,40085.0,40.0,13967
2014,40087.0,40.0,50115
2014,40089.0,40.0,57137
2014,40091.0,40.0,28207
2014,40093.0,40.0,10949
2014,40095.0,40.0,23571
2014,40097.0,40.0,57813
2014,40099.0,40.0,18004
2014,40101.0,40.0,103104
2014,40103.0,40.0,18396
2014,40105.0,40.0,15185
2014,40107.0,40.0,32511
2014,40109.0,40.0,953015
2014,40111.0,40.0,54242
2014,40113.0,40.0,34497
2014,40115.0,40.0,47204
2014,40117.0,40.0,20034
2014,40119.0,40.0,87264
2014,40121.0,40.0,66422
2014,40123.0,40.0,58191
2014,40125.0,40.0,96694
2014,40127.0,40.0,20735
2014,40129.0,40.0,7163
2014,40131.0,40.0,103936
2014,40133.0,40.0,43309
2014,40135.0,40.0,65959
2014,40137.0,40.0,61839
2014,40139.0,40.0,37098
2014,40141.0,40.0,15078
2014,40143.0,40.0,914545
2014,40145.0,40.0,45322
2014,40147.0,40.0,64232
2014,40149.0,40.0,18729
2014,40151.0,40.0,14483
2014,40153.0,40.0,31314
